"Date","Store.ID","Product.ID","Category","Region","Inventory.Level","Units.Sold","Units.Ordered","Demand.Forecast","Price","Discount","Weather.Condition","Holiday.Promotion","Competitor.Pricing","Seasonality","Weather_Enc","Season_Enc","Region_East","Region_South","Region_West","DayOfWeek","DayOfMonth","Month","WeekOfYear","IsWeekend","Units_Sold_Lag1","Inventory_Lag1","Units_Sold_Lag3","Inventory_Lag3","Units_Sold_Lag7","Inventory_Lag7","Units_Sold_Lag14","Inventory_Lag14","Rolling_Mean_7d","Rolling_Std_7d","Rolling_Mean_14d"
2023-03-23,"S002","P0017","Groceries","North",0.237777777777778,0.0476730987514188,0,0.077787658030344,0.419491054561618,1,"Rainy",1,0.475371934057097,"Autumn",2,2,0,0,0,3,23,3,12,0,0.424517593643587,0.713333333333333,0.442678774120318,0.86,0.46311010215664,0.895555555555556,0.0635641316685585,0.211111111111111,0.588483146067416,0.564192849535427,0.667543138866064
2023-03-25,"S002","P0017","Groceries","South",0.555555555555556,0.340522133938706,0.238888888888889,0.335584926293929,0.870763418157573,0.25,"Rainy",0,0.783172496984319,"Winter",2,3,0,1,0,5,25,3,12,1,0.0476730987514188,0.237777777777778,0.240635641316686,0.384444444444444,0.533484676503973,0.555555555555556,0.701475595913734,0.597777777777778,0.548689138576779,0.561141094051865,0.615283483976993
2023-03-26,"S002","P0017","Groceries","North",0.266666666666667,0.133938706015891,0.322222222222222,0.165561121635728,0.303922658073119,1,"Snowy",0,0.310213108162445,"Autumn",3,2,0,0,0,6,26,3,12,1,0.340522133938706,0.555555555555556,0.424517593643587,0.713333333333333,0.933030646992055,0.877777777777778,0.220204313280363,0.922222222222222,0.383895131086142,0.317247238146005,0.602793755135579
2023-04-06,"S002","P0017","Groceries","West",0.715555555555556,0.547105561861521,0.816666666666667,0.57217340395566,0.799199911101234,1,"Snowy",1,0.788801769199839,"Autumn",3,2,0,0,1,3,6,4,14,0,0.133938706015891,0.266666666666667,0.0476730987514188,0.237777777777778,0.451759364358683,0.584444444444444,0.542565266742338,0.886666666666667,0.403558052434457,0.357582554643431,0.603451109285127
2023-04-07,"S002","P0017","Groceries","West",0.255555555555556,0.0817253121452894,0.238888888888889,0.127230651120918,0.132236915212801,0,"Rainy",1,0.162344189786892,"Spring",2,0,0,0,1,4,7,4,14,0,0.547105561861521,0.715555555555556,0.340522133938706,0.555555555555556,0.442678774120318,0.86,0.279228149829739,0.644444444444444,0.329119850187266,0.374320354457086,0.574856203779786
2023-04-09,"S002","P0017","Groceries","North",0.982222222222222,0.433598183881952,0.544444444444444,0.450156580524365,0.0296699633292588,1,"Cloudy",0,0.0988138319260153,"Autumn",1,2,0,0,0,6,9,4,14,1,0.0817253121452894,0.255555555555556,0.133938706015891,0.266666666666667,0.240635641316686,0.384444444444444,0.717366628830874,0.862222222222222,0.368913857677903,0.397966351925611,0.533771569433032
2023-04-11,"S002","P0017","Groceries","East",0.0444444444444444,0.108967082860386,0.305555555555556,0.123806315138327,0.901322369152128,0.5,"Cloudy",0,0.903397667872939,"Autumn",1,2,1,0,0,1,11,4,15,0,0.433598183881952,0.982222222222222,0.547105561861521,0.715555555555556,0.424517593643587,0.713333333333333,0.238365493757094,0.253333333333333,0.303838951310861,0.396627541527803,0.515036976170912
2023-04-12,"S002","P0017","Groceries","East",0.213333333333333,0.199772985244041,0.394444444444444,0.20572526883799,0.524391599066563,0.5,"Cloudy",1,0.536992360273422,"Spring",1,0,1,0,0,2,12,4,15,0,0.108967082860386,0.0444444444444444,0.0817253121452894,0.255555555555556,0.0476730987514188,0.237777777777778,0.46311010215664,0.895555555555556,0.335205992509363,0.358180138048963,0.476910435497124
2023-04-14,"S002","P0017","Groceries","West",0.611111111111111,0.152099886492622,0.0777777777777778,0.184582755706766,0.513834870541171,0.25,"Sunny",0,0.538701246481705,"Winter",0,3,0,0,1,4,14,4,15,0,0.199772985244041,0.213333333333333,0.433598183881952,0.982222222222222,0.340522133938706,0.555555555555556,0.533484676503973,0.555555555555556,0.296348314606742,0.359682971753674,0.421692686935086
2023-04-22,"S002","P0017","Groceries","West",0.0511111111111111,0.129398410896708,0.433333333333333,0.128843402906267,0.755417268585398,1,"Sunny",1,0.734519501407318,"Winter",0,3,0,0,1,5,22,4,16,1,0.152099886492622,0.611111111111111,0.108967082860386,0.0444444444444444,0.133938706015891,0.266666666666667,0.933030646992055,0.877777777777778,0.295411985018727,0.360654674318487,0.305341002465078
2023-04-29,"S002","P0017","Groceries","South",0.642222222222222,0.454029511918275,0.0444444444444444,0.507530777600424,0.226580731192355,0.25,"Cloudy",0,0.220747889022919,"Winter",1,3,0,1,0,5,29,4,17,1,0.129398410896708,0.0511111111111111,0.199772985244041,0.213333333333333,0.547105561861521,0.715555555555556,0.451759364358683,0.584444444444444,0.276217228464419,0.30532256746349,0.305669679539852
2023-05-03,"S002","P0017","Groceries","East",0.791111111111111,0.442678774120318,0.138888888888889,0.448367088817334,0.238026447383043,0.5,"Rainy",0,0.28226779252111,"Winter",2,3,1,0,0,2,3,5,18,0,0.454029511918275,0.642222222222222,0.152099886492622,0.611111111111111,0.0817253121452894,0.255555555555556,0.442678774120318,0.86,0.35065543071161,0.316779966986618,0.305669679539852
2023-05-05,"S002","P0017","Groceries","West",0.777777777777778,0.472190692395006,0.133333333333333,0.476535013835422,0.218135348372041,0.5,"Snowy",0,0.220144752714113,"Autumn",3,2,0,0,1,4,5,5,18,0,0.442678774120318,0.791111111111111,0.129398410896708,0.0511111111111111,0.433598183881952,0.982222222222222,0.240635641316686,0.384444444444444,0.358614232209738,0.332006763252811,0.339194741166804
2023-05-10,"S002","P0017","Groceries","West",0.72,0.47900113507378,0.538888888888889,0.526132654357467,0.842649183242583,0,"Snowy",1,0.855146763168476,"Summer",3,1,0,0,1,2,10,5,19,0,0.472190692395006,0.777777777777778,0.454029511918275,0.642222222222222,0.108967082860386,0.0444444444444444,0.424517593643587,0.713333333333333,0.434925093632959,0.321841673795684,0.34708299096138
2023-05-14,"S002","P0017","Groceries","South",0.395555555555556,0.467650397275823,0.166666666666667,0.483096483427871,0.556395155017224,0.75,"Rainy",1,0.56523924406916,"Summer",2,1,0,1,0,6,14,5,19,1,0.47900113507378,0.72,0.442678774120318,0.791111111111111,0.199772985244041,0.213333333333333,0.0476730987514188,0.237777777777778,0.490168539325843,0.310670828306687,0.407888249794577
2023-05-25,"S002","P0017","Groceries","East",0.0822222222222222,0.0930760499432463,0.0166666666666667,0.136178109656075,0.0648960995666185,0.75,"Snowy",0,0.115601125854443,"Spring",3,0,1,0,0,3,25,5,21,0,0.467650397275823,0.395555555555556,0.472190692395006,0.777777777777778,0.152099886492622,0.611111111111111,0.340522133938706,0.555555555555556,0.477996254681648,0.342816542729335,0.372062448644207
2023-05-27,"S002","P0017","Groceries","North",0.802222222222222,0.111237230419977,0.172222222222222,0.137790861441425,0.116346260695633,0.25,"Cloudy",0,0.104443104141536,"Autumn",1,2,0,0,0,5,27,5,21,1,0.0930760499432463,0.0822222222222222,0.47900113507378,0.72,0.129398410896708,0.0511111111111111,0.133938706015891,0.266666666666667,0.474250936329588,0.352052608221493,0.368775677896467
2023-05-28,"S002","P0017","Groceries","South",0.173333333333333,0.145289443813848,0.211111111111111,0.146981337368895,0.975552839204356,0.25,"Rainy",0,0.883192601527945,"Summer",2,1,0,1,0,6,28,5,21,1,0.111237230419977,0.802222222222222,0.467650397275823,0.395555555555556,0.454029511918275,0.642222222222222,0.547105561861521,0.715555555555556,0.410580524344569,0.375961421908088,0.310599835661463
2023-05-29,"S002","P0017","Groceries","North",0.775555555555556,0.871736662883087,0.316666666666667,0.856547937942195,0.598510945660629,0.25,"Rainy",0,0.548049859268194,"Autumn",2,2,0,0,0,0,29,5,22,0,0.145289443813848,0.173333333333333,0.0930760499432463,0.0822222222222222,0.442678774120318,0.791111111111111,0.0817253121452894,0.255555555555556,0.499063670411985,0.585120627227596,0.424979457682827
2023-06-03,"S002","P0017","Groceries","East",0.406666666666667,0.208853575482406,0.522222222222222,0.244431311686375,0.760640071119013,0.25,"Cloudy",1,0.715420184961801,"Winter",1,3,1,0,0,5,3,6,22,1,0.871736662883087,0.775555555555556,0.111237230419977,0.802222222222222,0.472190692395006,0.777777777777778,0.433598183881952,0.982222222222222,0.444756554307116,0.591224370747529,0.392440427280197
2023-06-06,"S002","P0017","Groceries","East",0.06,0.118047673098751,0.116666666666667,0.124756292217368,0.808756528503167,0.25,"Rainy",1,0.732609569762766,"Autumn",2,2,1,0,0,1,6,6,23,0,0.208853575482406,0.406666666666667,0.145289443813848,0.173333333333333,0.47900113507378,0.72,0.108967082860386,0.0444444444444444,0.370318352059925,0.598299365404221,0.393755135579293
2023-06-09,"S002","P0017","Groceries","East",0.602222222222222,0.699205448354143,0.333333333333333,0.739943774612415,0.840982331370152,0.25,"Rainy",0,0.776638520305589,"Spring",2,0,1,0,0,4,9,6,23,0,0.118047673098751,0.06,0.871736662883087,0.775555555555556,0.467650397275823,0.395555555555556,0.199772985244041,0.213333333333333,0.418071161048689,0.676128074698041,0.466064092029581
2023-06-13,"S002","P0017","Groceries","East",0.706666666666667,0.553916004540295,0.544444444444444,0.600098311581436,0.31059006556284,0.25,"Sunny",0,0.36037394451146,"Winter",0,3,1,0,0,1,13,6,24,0,0.699205448354143,0.602222222222222,0.208853575482406,0.406666666666667,0.0930760499432463,0.0822222222222222,0.152099886492622,0.611111111111111,0.51310861423221,0.659936504455536,0.524239934264585
2023-06-17,"S002","P0017","Groceries","South",0.713333333333333,0.774120317820658,0.772222222222222,0.793098306058313,0.561062340260029,0.75,"Cloudy",1,0.509147567350221,"Summer",1,1,0,1,0,5,17,6,24,1,0.553916004540295,0.706666666666667,0.118047673098751,0.06,0.111237230419977,0.802222222222222,0.129398410896708,0.0511111111111111,0.649812734082397,0.666423078211862,0.617584223500411
2023-06-23,"S002","P0017","Groceries","West",0.766666666666667,0.665153234960272,0.255555555555556,0.701635396587815,0.101789087676408,0,"Snowy",0,0.13258946521914,"Spring",3,0,0,0,1,4,23,6,25,0,0.774120317820658,0.713333333333333,0.699205448354143,0.602222222222222,0.145289443813848,0.173333333333333,0.454029511918275,0.642222222222222,0.757022471910112,0.594598004226553,0.648151191454396
2023-06-24,"S002","P0017","Groceries","East",0.0466666666666667,0.0567536889897843,0.561111111111111,0.0630519670600971,0.426158462051339,0.25,"Sunny",1,0.388118214716526,"Autumn",0,2,1,0,0,5,24,6,25,1,0.665153234960272,0.766666666666667,0.553916004540295,0.706666666666667,0.871736662883087,0.775555555555556,0.442678774120318,0.791111111111111,0.588951310861423,0.628696105220096,0.59227608874281
2023-07-01,"S002","P0017","Groceries","North",0.782222222222222,0.172531214528944,0.483333333333333,0.212684403254224,0.873652628069786,0.25,"Snowy",0,0.842983514274226,"Summer",3,1,0,0,0,5,1,7,26,1,0.0567536889897843,0.0466666666666667,0.774120317820658,0.713333333333333,0.208853575482406,0.406666666666667,0.472190692395006,0.777777777777778,0.581460674157303,0.639520514315969,0.548890714872638
2023-07-03,"S002","P0017","Groceries","North",0.18,0.0908059023836549,0.994444444444444,0.118062267683658,0.367929769974442,0.75,"Snowy",1,0.386409328508243,"Autumn",3,2,0,0,0,0,3,7,27,0,0.172531214528944,0.782222222222222,0.665153234960272,0.766666666666667,0.118047673098751,0.06,0.47900113507378,0.72,0.575842696629214,0.650164302335587,0.492686935086278
2023-07-05,"S002","P0017","Groceries","West",0.446666666666667,0.206583427922815,0.411111111111111,0.250771856376721,0.723635959551061,1,"Sunny",0,0.664053075995175,"Winter",0,3,0,0,1,2,5,7,27,0,0.0908059023836549,0.18,0.0567536889897843,0.0466666666666667,0.699205448354143,0.602222222222222,0.467650397275823,0.395555555555556,0.474250936329588,0.615674492555113,0.454889071487264
2023-07-11,"S002","P0017","Groceries","East",0.195555555555556,0.054483541430193,0.7,0.086779301545922,0.191799088787643,0.75,"Sunny",0,0.249899477281866,"Summer",0,1,1,0,0,1,11,7,28,0,0.206583427922815,0.446666666666667,0.172531214528944,0.782222222222222,0.553916004540295,0.706666666666667,0.0930760499432463,0.0822222222222222,0.37125468164794,0.62805781431055,0.449301561216105
2023-07-18,"S002","P0017","Groceries","West",0.482222222222222,0.143019296254257,0.722222222222222,0.201174215854676,0.33425936215135,0.25,"Sunny",0,0.30940892641737,"Summer",0,1,0,0,1,1,18,7,29,0,0.054483541430193,0.195555555555556,0.0908059023836549,0.18,0.774120317820658,0.713333333333333,0.111237230419977,0.802222222222222,0.241104868913858,0.434029814242503,0.453903040262942
2023-07-19,"S002","P0017","Groceries","North",0.0488888888888889,0.0839954597048808,0.361111111111111,0.135979277244183,0.571619068785421,0.75,"Snowy",0,0.573884197828709,"Autumn",3,2,0,0,0,2,19,7,29,0,0.143019296254257,0.482222222222222,0.206583427922815,0.446666666666667,0.665153234960272,0.766666666666667,0.145289443813848,0.173333333333333,0.12125468164794,0.0927468023966328,0.445028759244043
2023-07-25,"S002","P0017","Groceries","East",0.966666666666667,0.837684449489217,0.316666666666667,0.837482118890736,0.538170907878653,1,"Rainy",0,0.504121431443506,"Spring",2,0,1,0,0,1,25,7,30,0,0.0839954597048808,0.0488888888888889,0.054483541430193,0.195555555555556,0.0567536889897843,0.0466666666666667,0.871736662883087,0.775555555555556,0.282303370786517,0.56841284690805,0.440098603122432
2023-07-27,"S002","P0017","Groceries","East",0.477777777777778,0.472190692395006,0.588888888888889,0.496815919848445,0.264807200800089,0.25,"Snowy",1,0.23642943305187,"Autumn",3,2,1,0,0,3,27,7,30,0,0.837684449489217,0.966666666666667,0.143019296254257,0.482222222222222,0.172531214528944,0.782222222222222,0.208853575482406,0.406666666666667,0.344101123595506,0.597448640840734,0.47822514379622
2023-08-08,"S002","P0017","Groceries","South",0.0844444444444444,0.0817253121452894,0.5,0.142076804542216,0.304478275363929,0.5,"Sunny",1,0.285886610373944,"Winter",0,3,0,1,0,1,8,8,32,0,0.472190692395006,0.477777777777778,0.0839954597048808,0.0488888888888889,0.0908059023836549,0.18,0.118047673098751,0.06,0.342228464419476,0.599571915326435,0.472966310599836
2023-08-15,"S002","P0017","Groceries","South",0.00666666666666667,0.108967082860386,0.594444444444444,0.16909592006937,0.743527058562062,0.25,"Rainy",0,0.715420184961801,"Summer",2,1,0,1,0,1,15,8,33,0,0.0817253121452894,0.0844444444444444,0.837684449489217,0.966666666666667,0.206583427922815,0.446666666666667,0.699205448354143,0.602222222222222,0.322097378277154,0.612372382971605,0.387510271158587
2023-08-20,"S002","P0017","Groceries","North",0.691111111111111,0.699205448354143,0.516666666666667,0.68044869847617,0.876430714523836,0.25,"Rainy",0,0.863691194209891,"Autumn",2,2,0,0,0,6,20,8,33,1,0.108967082860386,0.00666666666666667,0.472190692395006,0.477777777777778,0.054483541430193,0.195555555555556,0.553916004540295,0.706666666666667,0.455056179775281,0.671189117392005,0.408545603944125
2023-08-31,"S002","P0017","Groceries","East",0.897777777777778,0.342792281498297,0.883333333333333,0.357147196739148,0.786754083787087,0.25,"Rainy",1,0.804583835946924,"Spring",2,0,1,0,0,3,31,8,35,0,0.699205448354143,0.691111111111111,0.0817253121452894,0.0844444444444444,0.143019296254257,0.482222222222222,0.774120317820658,0.713333333333333,0.49625468164794,0.643593375747722,0.346096959737058
2023-09-08,"S002","P0017","Groceries","North",0.0177777777777778,0.0476730987514188,0.361111111111111,0.0581253417432079,0.633848205356151,0.75,"Cloudy",0,0.603739445114596,"Spring",1,0,0,0,0,4,8,9,36,0,0.342792281498297,0.897777777777778,0.108967082860386,0.00666666666666667,0.0839954597048808,0.0488888888888889,0.665153234960272,0.766666666666667,0.48876404494382,0.656769681655037,0.256696795398521
2023-09-09,"S002","P0017","Groceries","East",0.288888888888889,0.00681044267877412,0.655555555555556,0.0560928326438635,0.93888209801089,0.75,"Cloudy",0,0.883092078809811,"Autumn",1,2,1,0,0,5,9,9,36,1,0.0476730987514188,0.0177777777777778,0.699205448354143,0.691111111111111,0.837684449489217,0.966666666666667,0.0567536889897843,0.0466666666666667,0.317415730337079,0.538069587102827,0.249465899753492
2023-09-14,"S002","P0017","Groceries","North",0.444444444444444,0.372304199772985,0.766666666666667,0.388187145484571,0.0454494943882654,0.5,"Snowy",1,0.0506634499396864,"Winter",3,3,0,0,0,3,14,9,37,0,0.00681044267877412,0.288888888888889,0.342792281498297,0.897777777777778,0.472190692395006,0.477777777777778,0.172531214528944,0.782222222222222,0.296816479400749,0.512377826395709,0.278389482333607
2023-09-24,"S002","P0017","Groceries","South",0.328888888888889,0.229284903518729,0.322222222222222,0.26981558293797,0.246805200577842,1,"Rainy",0,0.235424205870527,"Spring",2,0,0,1,0,6,24,9,38,1,0.372304199772985,0.444444444444444,0.0476730987514188,0.0177777777777778,0.0817253121452894,0.0844444444444444,0.0908059023836549,0.18,0.327247191011236,0.491905587731371,0.298438783894823
2023-09-26,"S002","P0017","Groceries","North",0.162222222222222,0.217934165720772,0.733333333333333,0.226801504498583,0.755750638959884,0.25,"Sunny",1,0.746883795737837,"Summer",0,1,0,0,0,1,26,9,39,0,0.229284903518729,0.328888888888889,0.00681044267877412,0.288888888888889,0.108967082860386,0.00666666666666667,0.206583427922815,0.446666666666667,0.349719101123595,0.474472801867337,0.300082169268694
2023-10-01,"S002","P0017","Groceries","South",0.962222222222222,0.0749148694665153,0.25,0.11658207083957,0.315035003889321,0.25,"Sunny",1,0.372838761560113,"Winter",0,3,0,1,0,6,1,10,39,1,0.217934165720772,0.162222222222222,0.372304199772985,0.444444444444444,0.699205448354143,0.691111111111111,0.054483541430193,0.195555555555556,0.220973782771536,0.281692803613611,0.30304026294166
2023-10-14,"S002","P0017","Groceries","North",0.0777777777777778,0.140749148694665,0.433333333333333,0.162976300281127,0.770307811979109,0,"Sunny",0,0.746582227583434,"Summer",0,1,0,0,0,5,14,10,41,1,0.0749148694665153,0.962222222222222,0.229284903518729,0.328888888888889,0.342792281498297,0.897777777777778,0.143019296254257,0.482222222222222,0.179307116104869,0.2424427856458,0.302711585866886
2023-10-19,"S002","P0017","Groceries","East",0.173333333333333,0,0,0.0194634838752437,0.812645849538838,0.25,"Cloudy",0,0.753015681544029,"Summer",1,1,1,0,0,3,19,10,42,0,0.140749148694665,0.0777777777777778,0.217934165720772,0.162222222222222,0.0476730987514188,0.0177777777777778,0.0839954597048808,0.0488888888888889,0.169475655430712,0.259669218978957,0.290550534100247
2023-10-26,"S002","P0017","Groceries","East",0.215555555555556,0.233825198637911,0.166666666666667,0.285147771143894,0.629514390487832,0,"Cloudy",1,0.597004422999598,"Summer",1,1,1,0,0,3,26,10,43,0,0,0.173333333333333,0.0749148694665153,0.962222222222222,0.00681044267877412,0.288888888888889,0.837684449489217,0.966666666666667,0.216292134831461,0.230479258561923,0.203122432210353
2023-11-07,"S002","P0017","Groceries","West",0.82,0.583427922814983,0.994444444444444,0.593647304440038,0.524947216357373,0.75,"Sunny",1,0.536791314837153,"Spring",0,0,0,0,1,1,7,11,45,0,0.233825198637911,0.215555555555556,0.140749148694665,0.0777777777777778,0.372304199772985,0.444444444444444,0.472190692395006,0.477777777777778,0.259831460674157,0.372809801373599,0.219227608874281
2023-11-08,"S002","P0017","Groceries","South",0.846666666666667,0.649262202043133,0.327777777777778,0.671169852587859,0.278919879986665,0.5,"Sunny",1,0.345597104945718,"Spring",0,0,0,1,0,2,8,11,45,0,0.583427922814983,0.82,0,0.173333333333333,0.229284903518729,0.328888888888889,0.0817253121452894,0.0844444444444444,0.346441947565543,0.513321739225988,0.30139687756779
2023-11-24,"S002","P0017","Groceries","South",0.866666666666667,0.737797956867196,0.927777777777778,0.783399702856007,0.174686076230692,0.5,"Snowy",0,0.25140731805388,"Winter",3,3,0,1,0,4,24,11,47,0,0.649262202043133,0.846666666666667,0.233825198637911,0.215555555555556,0.217934165720772,0.162222222222222,0.108967082860386,0.00666666666666667,0.453651685393258,0.630711251594437,0.392440427280197
2023-11-25,"S002","P0017","Groceries","West",0.233333333333333,0.0794551645856981,0.272222222222222,0.121066846352254,0.319035448383154,0.75,"Sunny",1,0.347909127462807,"Summer",0,1,0,0,1,5,25,11,47,1,0.737797956867196,0.866666666666667,0.583427922814983,0.82,0.0749148694665153,0.962222222222222,0.699205448354143,0.691111111111111,0.454588014981273,0.629224255907094,0.302711585866886
2023-12-12,"S002","P0017","Groceries","South",0.606666666666667,0.603859250851305,0.611111111111111,0.616446754337032,0.784976108456495,0.25,"Snowy",0,0.799959790912746,"Autumn",3,2,0,1,0,1,12,12,50,0,0.0794551645856981,0.233333333333333,0.649262202043133,0.846666666666667,0.140749148694665,0.0777777777777778,0.342792281498297,0.897777777777778,0.550093632958801,0.625182422426338,0.3405094494659
2023-12-22,"S002","P0017","Groceries","West",0.0133333333333333,0.0567536889897843,0.394444444444444,0.10995432377649,0.695743971552395,0,"Cloudy",0,0.690792119018898,"Summer",1,1,0,0,1,4,22,12,51,0,0.603859250851305,0.606666666666667,0.737797956867196,0.866666666666667,0,0.173333333333333,0.0476730987514188,0.0177777777777778,0.561797752808989,0.597575897940603,0.341824157764996
2023-12-26,"S002","P0017","Groceries","South",0.495555555555556,0.447219069239501,0.116666666666667,0.441341676930469,0.0756750750083342,1,"Rainy",1,0.118415761962203,"Autumn",2,2,0,1,0,1,26,12,52,0,0.0567536889897843,0.0133333333333333,0.0794551645856981,0.233333333333333,0.233825198637911,0.215555555555556,0.00681044267877412,0.288888888888889,0.605805243445693,0.570970950405964,0.405587510271159
2023-12-30,"S002","P0017","Groceries","South",0.253333333333333,0.190692395005675,0.855555555555556,0.226470117145429,0.570396710745638,0.25,"Sunny",0,0.569159630076397,"Summer",0,1,0,1,0,5,30,12,52,1,0.447219069239501,0.495555555555556,0.603859250851305,0.606666666666667,0.583427922814983,0.82,0.372304199772985,0.444444444444444,0.524812734082397,0.589577053348053,0.379293344289236
2022-03-04,"S002","P0018","Groceries","West",0.273333333333333,0.174801362088536,0.144444444444444,0.183699056098356,0.0952328036448494,0,"Sunny",1,0.166365098512264,"Autumn",0,2,0,0,1,4,4,3,9,0,0.0158910329171396,0.393333333333333,0.581157775255392,0.88,0.21566401816118,0.726666666666667,0.36322360953462,0.408888888888889,0.51310861423221,0.731621736966202,0.483812654067379
2022-03-09,"S002","P0018","Groceries","North",0.406666666666667,0.510783200908059,0.194444444444444,0.512634142838995,0.640293365929548,0.5,"Snowy",0,0.618415761962203,"Summer",3,1,0,0,0,2,9,3,10,0,0.174801362088536,0.273333333333333,0.912599318955732,0.92,0.0726447219069239,0.997777777777778,0.28149829738933,0.164444444444444,0.603464419475655,0.670611072798706,0.517009038619556
2022-03-15,"S002","P0018","Groceries","North",0.635555555555556,0.749148694665153,0.266666666666667,0.790425114742871,0.584176019557729,0.5,"Rainy",0,0.537595496582227,"Spring",2,0,0,0,0,1,15,3,11,0,0.510783200908059,0.406666666666667,0.0158910329171396,0.393333333333333,0.717366628830874,0.815555555555556,0.322360953461975,0.542222222222222,0.61001872659176,0.680811457264466,0.578800328677075
2022-03-19,"S002","P0018","Groceries","South",0.726666666666667,0.111237230419977,0.0888888888888889,0.163285595144071,0.00833425936215135,1,"Snowy",0,0.0464414957780458,"Winter",3,3,0,1,0,5,19,3,11,1,0.749148694665153,0.635555555555556,0.174801362088536,0.273333333333333,0.233825198637911,0.275555555555556,0.74460839954597,0.791111111111111,0.584737827715356,0.717714620515151,0.487099424815119
2022-04-03,"S002","P0018","Groceries","South",0.235555555555556,0.308740068104427,0.377777777777778,0.351889184069105,0.501055672852539,0.75,"Rainy",1,0.509549658222758,"Winter",2,3,0,1,0,6,3,4,13,1,0.111237230419977,0.726666666666667,0.510783200908059,0.406666666666667,0.581157775255392,0.88,0.00908059023836549,0.0111111111111111,0.528558052434457,0.709488573705777,0.530484798685292
2022-04-15,"S002","P0018","Groceries","East",0.386666666666667,0.444948921679909,0.711111111111111,0.442623041362665,0.807089676630737,0.5,"Cloudy",0,0.746280659429031,"Winter",1,3,1,0,0,4,15,4,15,0,0.308740068104427,0.235555555555556,0.749148694665153,0.635555555555556,0.912599318955732,0.92,0.678774120317821,0.882222222222222,0.432116104868914,0.527090036851551,0.496631059983566
2022-04-16,"S002","P0018","Groceries","North",0.848888888888889,0.787741203178207,0.638888888888889,0.829042787630415,0.128680964551617,0.5,"Rainy",0,0.1597305991154,"Autumn",2,2,0,0,0,5,16,4,15,1,0.444948921679909,0.386666666666667,0.111237230419977,0.726666666666667,0.0158910329171396,0.393333333333333,0.00681044267877412,0.246666666666667,0.591292134831461,0.544483176836811,0.609695973705834
2022-04-20,"S002","P0018","Groceries","West",0.00888888888888889,0.0839954597048808,0.533333333333333,0.13907222587362,0.67840871207912,1,"Sunny",0,0.67119018898271,"Spring",0,0,0,0,1,2,20,4,16,0,0.787741203178207,0.848888888888889,0.308740068104427,0.235555555555556,0.174801362088536,0.273333333333333,0.21566401816118,0.726666666666667,0.572565543071161,0.581986329082056,0.59063270336894
2022-05-06,"S002","P0018","Groceries","North",0.908888888888889,0.626560726447219,0.455555555555556,0.649011084906963,0.606511834648294,0.5,"Sunny",0,0.588661037394451,"Autumn",0,2,0,0,0,4,6,5,18,0,0.0839954597048808,0.00888888888888889,0.444948921679909,0.386666666666667,0.510783200908059,0.406666666666667,0.0726447219069239,0.997777777777778,0.596441947565543,0.601776169411191,0.670829909613804
2022-05-09,"S002","P0018","Groceries","North",0.973333333333333,0.422247446083995,0.411111111111111,0.459104039059523,0.188132014668296,0.75,"Sunny",0,0.247285886610374,"Spring",0,0,0,0,0,0,9,5,19,0,0.626560726447219,0.908888888888889,0.787741203178207,0.848888888888889,0.749148694665153,0.635555555555556,0.717366628830874,0.815555555555556,0.529026217228464,0.529311809070178,0.62810188989318
2022-05-10,"S002","P0018","Groceries","West",0.164444444444444,0.0658342792281498,0.394444444444444,0.112583330111512,0.0390043338148683,0.25,"Rainy",1,0.126256533976679,"Spring",2,0,0,0,1,1,10,5,19,0,0.422247446083995,0.973333333333333,0.0839954597048808,0.00888888888888889,0.111237230419977,0.726666666666667,0.233825198637911,0.275555555555556,0.519662921348314,0.548909167647341,0.603779786359901
2022-05-25,"S002","P0018","Groceries","North",0.455555555555556,0.508513053348468,0.366666666666667,0.550412301098549,0.231359039893321,1,"Sunny",1,0.302874949738641,"Summer",0,1,0,0,0,2,25,5,21,0,0.0658342792281498,0.164444444444444,0.626560726447219,0.908888888888889,0.308740068104427,0.235555555555556,0.581157775255392,0.88,0.560861423220974,0.549716985354931,0.593262119967132
2022-05-30,"S002","P0018","Groceries","West",0.708888888888889,0.00454029511918275,0.655555555555556,0.037225846004297,0.998110901211246,0.25,"Snowy",1,0.976477683956574,"Summer",3,1,0,0,1,0,30,5,22,0,0.508513053348468,0.455555555555556,0.422247446083995,0.973333333333333,0.444948921679909,0.386666666666667,0.912599318955732,0.92,0.470037453183521,0.6422877805857,0.461791290057518
2022-05-31,"S002","P0018","Groceries","West",0.0777777777777778,0.192962542565267,0.95,0.228149146401409,0.0276697410823425,0.25,"Sunny",0,0.0365902694008846,"Summer",0,1,0,0,1,1,31,5,22,0,0.00454029511918275,0.708888888888889,0.0658342792281498,0.164444444444444,0.787741203178207,0.848888888888889,0.0158910329171396,0.393333333333333,0.347378277153558,0.502976605124098,0.487428101889893
2022-06-04,"S002","P0018","Groceries","North",0.526666666666667,0.624290578887628,0.188888888888889,0.635578850859122,0.388154239359929,1,"Sunny",1,0.369219943707278,"Autumn",0,2,0,0,0,5,4,6,22,1,0.192962542565267,0.0777777777777778,0.508513053348468,0.455555555555556,0.0839954597048808,0.00888888888888889,0.174801362088536,0.273333333333333,0.458801498127341,0.537207930275787,0.552506162695152
